rsvp_id,event_id,entity_id,attendee_email,event_name,event_type,event_date,venue,rsvp_status,registered_at
RSVP_000404,EVT_0041,E100980,anika.sharma@iitg.ac.in,Research Presentation - cura adhaero,Research Presentation,2026-03-12T02:45:32.436Z,ADMIN_LOBBY,declined,2025-09-28T20:44:12.782Z
RSVP_000405,EVT_0041,E100608,sana.malhotra@iitg.ac.in,Sports Tournament - auctor concido,Sports Tournament,2026-04-23T20:23:47.683Z,GYM_INDOOR,confirmed,2025-10-20T04:15:11.208Z
RSVP_000406,EVT_0041,E100521,ananya.arora@iitg.ac.in,Festival Celebration - volo cribro,Festival Celebration,2026-03-19T18:43:06.399Z,CAF_FOOD_COURT,confirmed,2025-10-10T17:23:04.896Z
RSVP_000407,EVT_0041,E100169,shaurya.joshi@iitg.ac.in,Seminar - vestrum vomica,Seminar,2026-01-07T02:07:14.635Z,CC_LAB1,confirmed,2025-10-13T21:18:25.738Z
RSVP_000408,EVT_0041,E100542,atharv.kapoor@iitg.ac.in,Conference - tamen amet,Conference,2025-12-20T17:54:12.718Z,LAB_101,pending,2025-10-19T06:50:20.773Z
RSVP_000409,EVT_0041,E100792,ananya.jain@iitg.ac.in,Seminar - ventito subseco,Seminar,2025-12-05T22:54:22.740Z,HOSTEL_B,confirmed,2025-10-05T20:18:30.537Z
RSVP_000410,EVT_0041,E100951,anika.agarwal@iitg.ac.in,Guest Lecture - cribro angelus,Guest Lecture,2026-01-31T05:44:20.255Z,CC_LAB2,confirmed,2025-10-12T14:35:41.204Z
RSVP_000411,EVT_0042,E100865,pari.srivastava@iitg.ac.in,Sports Tournament - cur xiphias,Sports Tournament,2026-01-11T06:32:33.767Z,HOSTEL_A,confirmed,2025-10-23T10:19:14.781Z
RSVP_000412,EVT_0042,E100589,kavya.malhotra@iitg.ac.in,Research Presentation - maiores voluptates,Research Presentation,2026-01-25T03:48:38.139Z,LAB_102,confirmed,2025-10-21T21:41:31.517Z
RSVP_000413,EVT_0042,E100547,neha.tiwari@iitg.ac.in,Conference - terminatio cilicium,Conference,2026-04-01T21:36:30.537Z,LIB_L1,confirmed,2025-10-16T17:40:48.461Z
RSVP_000414,EVT_0042,E100954,atharv.kumar@iitg.ac.in,Sports Tournament - carbo cursus,Sports Tournament,2025-12-31T07:21:10.393Z,CC_SERVER,pending,2025-10-21T00:02:00.206Z
RSVP_000415,EVT_0042,E100750,aarav.desai@iitg.ac.in,Technical Workshop - speciosus uter,Technical Workshop,2026-02-02T17:38:36.759Z,ADMIN_LOBBY,confirmed,2025-09-30T03:41:16.172Z
RSVP_000416,EVT_0042,E100425,arjun.arora@iitg.ac.in,Cultural Event - accusamus asperiores,Cultural Event,2026-01-31T06:50:28.017Z,AC_201,confirmed,2025-10-20T04:26:39.620Z
RSVP_000417,EVT_0042,E100229,arjun.singh@iitg.ac.in,Technical Workshop - quibusdam una,Technical Workshop,2026-01-11T10:33:39.601Z,LIB_L3,confirmed,2025-10-23T03:05:32.282Z
RSVP_000418,EVT_0042,E100560,atharv.pandey@iitg.ac.in,Alumni Meet - abstergo callide,Alumni Meet,2026-02-13T09:48:09.621Z,HOSTEL_C,confirmed,2025-10-09T13:42:35.832Z
RSVP_000419,EVT_0042,E100316,aarav.mishra@iitg.ac.in,Cultural Event - omnis delibero,Cultural Event,2026-02-20T11:14:18.443Z,AC_102,confirmed,2025-10-22T01:43:17.351Z
RSVP_000420,EVT_0042,E100820,pranav.srivastava@iitg.ac.in,Cultural Event - charisma addo,Cultural Event,2026-01-23T06:26:57.847Z,AC_102,confirmed,2025-10-13T01:25:44.602Z
RSVP_000421,EVT_0043,E100128,pranav.joshi@iitg.ac.in,Seminar - creta custodia,Seminar,2026-02-10T03:04:50.612Z,AC_301,pending,2025-09-29T18:08:25.880Z
RSVP_000422,EVT_0043,E100042,vihaan.saxena@iitg.ac.in,Guest Lecture - agnitio conventus,Guest Lecture,2026-04-17T02:59:57.431Z,LIB_L2,confirmed,2025-10-06T21:14:29.698Z
RSVP_000423,EVT_0043,E100170,sai.tiwari@iitg.ac.in,Guest Lecture - officiis curto,Guest Lecture,2026-02-14T02:17:54.553Z,AC_101,confirmed,2025-10-20T09:24:28.071Z
RSVP_000424,EVT_0043,E100317,diya.kapoor@iitg.ac.in,Festival Celebration - eum deserunt,Festival Celebration,2026-03-19T23:37:24.798Z,HOSTEL_C,confirmed,2025-10-24T23:45:51.646Z
RSVP_000425,EVT_0043,E100854,tara.joshi@iitg.ac.in,Alumni Meet - delectus pel,Alumni Meet,2026-01-31T19:22:19.243Z,AC_101,confirmed,2025-09-30T12:46:48.661Z
RSVP_000426,EVT_0043,E100703,sana.joshi@iitg.ac.in,Conference - abutor desino,Conference,2026-01-18T16:09:40.615Z,CAF_MAIN,confirmed,2025-09-19T13:06:27.105Z
RSVP_000427,EVT_0043,E100160,atharv.desai@iitg.ac.in,Career Fair - verecundia nemo,Career Fair,2026-04-25T13:25:16.780Z,AC_102,confirmed,2025-10-10T08:04:50.351Z
RSVP_000428,EVT_0043,E100684,atharv.joshi@iitg.ac.in,Seminar - agnosco conforto,Seminar,2026-01-08T02:22:17.376Z,CAF_FOOD_COURT,confirmed,2025-10-24T13:27:33.864Z
RSVP_000429,EVT_0043,E100911,aarav.chopra@iitg.ac.in,Research Presentation - curto temperantia,Research Presentation,2025-12-12T08:31:18.005Z,AUD_MAIN,confirmed,2025-09-28T10:38:19.700Z
RSVP_000430,EVT_0043,E100742,vivaan.srivastava@iitg.ac.in,Festival Celebration - coepi valetudo,Festival Celebration,2025-10-30T16:01:46.765Z,GYM_MAIN,pending,2025-09-21T21:39:29.535Z
RSVP_000431,EVT_0044,E100949,priya.bansal@iitg.ac.in,Guest Lecture - acquiro canis,Guest Lecture,2026-03-06T17:13:49.604Z,AC_201,confirmed,2025-10-06T21:39:59.005Z
RSVP_000432,EVT_0044,E100126,atharv.tiwari@iitg.ac.in,Seminar - cum voro,Seminar,2025-12-17T07:31:54.871Z,HOSTEL_C,confirmed,2025-10-06T04:57:08.540Z
RSVP_000433,EVT_0044,E100717,riya.kapoor@iitg.ac.in,Alumni Meet - tergiversatio contabesco,Alumni Meet,2025-11-12T11:24:34.783Z,AC_201,declined,2025-10-25T03:03:21.373Z
RSVP_000434,EVT_0044,E100159,sai.kumar@iitg.ac.in,Festival Celebration - dapifer delectatio,Festival Celebration,2026-04-09T13:34:47.274Z,GYM_INDOOR,confirmed,2025-09-23T21:21:19.712Z
RSVP_000435,EVT_0044,E100487,anika.verma@iitg.ac.in,Guest Lecture - aliqua adipiscor,Guest Lecture,2025-12-08T11:38:34.948Z,LAB_102,confirmed,2025-10-03T20:21:04.782Z
RSVP_000436,EVT_0044,E100421,sana.rao@iitg.ac.in,Technical Workshop - absum defessus,Technical Workshop,2025-12-19T00:57:30.450Z,LAB_201,pending,2025-09-28T13:32:31.678Z
RSVP_000437,EVT_0044,E100674,ananya.mehta@iitg.ac.in,Guest Lecture - delectatio pauper,Guest Lecture,2026-01-20T04:12:02.167Z,CC_LAB2,pending,2025-10-24T00:41:35.045Z
RSVP_000438,EVT_0044,E100104,vivaan.mishra@iitg.ac.in,Cultural Event - contego barba,Cultural Event,2026-04-17T05:00:03.979Z,CAF_MAIN,confirmed,2025-10-02T23:13:39.355Z
RSVP_000439,EVT_0044,E100060,riya.shah@iitg.ac.in,Research Presentation - accommodo inventore,Research Presentation,2026-02-09T19:01:01.109Z,ADMIN_LOBBY,declined,2025-10-15T10:17:34.213Z
RSVP_000440,EVT_0044,E100189,priya.pandey@iitg.ac.in,Alumni Meet - suppellex armarium,Alumni Meet,2026-04-01T16:07:31.958Z,CC_LAB2,pending,2025-10-25T09:47:46.348Z
RSVP_000441,EVT_0045,E100367,diya.tiwari@iitg.ac.in,Alumni Meet - cultellus administratio,Alumni Meet,2026-03-18T01:27:30.244Z,LIB_ENT,declined,2025-09-22T13:54:36.918Z
RSVP_000442,EVT_0045,E100928,saanvi.patel@iitg.ac.in,Guest Lecture - molestias thesaurus,Guest Lecture,2026-03-23T05:55:52.109Z,AC_101,confirmed,2025-10-15T16:21:30.484Z
RSVP_000443,EVT_0045,E100628,diya.bansal@iitg.ac.in,Career Fair - versus beatae,Career Fair,2026-01-11T18:10:39.776Z,CC_LAB1,confirmed,2025-10-10T13:48:35.290Z
RSVP_000444,EVT_0045,E100909,shaurya.arora@iitg.ac.in,Festival Celebration - adsidue admiratio,Festival Celebration,2026-02-26T14:02:51.376Z,AC_102,confirmed,2025-10-25T04:03:00.947Z
RSVP_000445,EVT_0045,E100214,sai.agarwal@iitg.ac.in,Alumni Meet - spes solium,Alumni Meet,2025-10-29T17:30:35.206Z,LIB_ENT,confirmed,2025-10-01T10:13:53.351Z
RSVP_000446,EVT_0045,E100180,sana.gupta@iitg.ac.in,Alumni Meet - clibanus arceo,Alumni Meet,2025-11-02T03:06:44.274Z,LAB_102,confirmed,2025-09-29T10:52:25.077Z
RSVP_000447,EVT_0045,E100564,nisha.chopra@iitg.ac.in,Festival Celebration - deinde adfero,Festival Celebration,2026-04-11T17:42:10.350Z,AC_301,pending,2025-10-14T15:38:59.831Z
RSVP_000448,EVT_0045,E100104,vivaan.mishra@iitg.ac.in,Sports Tournament - accusamus curo,Sports Tournament,2026-04-15T03:34:43.059Z,HOSTEL_B,confirmed,2025-10-08T03:13:24.827Z
RSVP_000449,EVT_0045,E100171,shaurya.joshi@iitg.ac.in,Seminar - cetera deinde,Seminar,2025-11-16T05:19:58.981Z,HOSTEL_B,pending,2025-09-23T08:33:11.663Z
RSVP_000450,EVT_0045,E100212,advik.pandey@iitg.ac.in,Technical Workshop - civis caelestis,Technical Workshop,2025-12-21T17:11:30.562Z,AC_101,confirmed,2025-09-21T12:48:24.781Z
RSVP_000451,EVT_0046,E100129,sai.saxena@iitg.ac.in,Technical Workshop - tracto careo,Technical Workshop,2026-04-14T09:04:18.130Z,LIB_L2,pending,2025-10-15T14:50:33.934Z
RSVP_000452,EVT_0046,E100147,saanvi.patel@iitg.ac.in,Festival Celebration - spoliatio sordeo,Festival Celebration,2026-04-04T00:02:14.020Z,ADMIN_LOBBY,confirmed,2025-09-21T09:19:13.640Z
RSVP_000453,EVT_0046,E100079,riya.patel@iitg.ac.in,Cultural Event - utique utrimque,Cultural Event,2025-12-13T17:41:31.894Z,ADMIN_OFFICE,confirmed,2025-10-14T18:45:51.278Z
RSVP_000454,EVT_0046,E100243,sai.arora@iitg.ac.in,Career Fair - adsum tero,Career Fair,2025-11-23T03:20:47.179Z,CAF_FOOD_COURT,confirmed,2025-10-07T11:18:38.332Z
RSVP_000455,EVT_0046,E100438,kavya.modi@iitg.ac.in,Career Fair - temeritas vindico,Career Fair,2026-04-05T20:36:23.373Z,LIB_ENT,confirmed,2025-10-04T13:51:10.851Z
RSVP_000456,EVT_0046,E100693,neha.verma@iitg.ac.in,Guest Lecture - concedo suadeo,Guest Lecture,2026-01-09T04:34:57.850Z,GYM_INDOOR,pending,2025-09-27T19:54:14.515Z
RSVP_000457,EVT_0046,E100001,siya.malhotra@iitg.ac.in,Sports Tournament - ara bibo,Sports Tournament,2026-04-24T16:27:53.167Z,CAF_FOOD_COURT,confirmed,2025-10-23T10:40:16.492Z
RSVP_000458,EVT_0046,E100481,ira.kapoor@iitg.ac.in,Career Fair - congregatio chirographum,Career Fair,2025-12-22T12:14:01.893Z,AC_102,confirmed,2025-09-21T00:28:29.062Z
RSVP_000459,EVT_0046,E100870,atharv.saxena@iitg.ac.in,Alumni Meet - comitatus causa,Alumni Meet,2026-02-09T23:42:33.008Z,GYM_INDOOR,confirmed,2025-10-10T17:02:33.156Z
RSVP_000460,EVT_0046,E100776,aditya.yadav@iitg.ac.in,Conference - triumphus statim,Conference,2026-04-13T08:28:30.023Z,LIB_ENT,confirmed,2025-10-01T14:57:52.857Z
RSVP_000461,EVT_0047,E100428,saanvi.verma@iitg.ac.in,Sports Tournament - complectus dicta,Sports Tournament,2026-03-24T15:30:42.368Z,AC_301,confirmed,2025-10-04T01:48:33.559Z
RSVP_000462,EVT_0047,E100579,pranav.sharma@iitg.ac.in,Seminar - decipio cui,Seminar,2026-01-04T10:35:26.483Z,LAB_201,confirmed,2025-10-01T10:29:25.612Z
RSVP_000463,EVT_0047,E100275,ira.rao@iitg.ac.in,Alumni Meet - creator talus,Alumni Meet,2026-03-16T00:36:05.048Z,LAB_201,confirmed,2025-10-01T15:52:57.478Z
RSVP_000464,EVT_0047,E100865,pari.srivastava@iitg.ac.in,Research Presentation - ars angustus,Research Presentation,2026-01-05T19:19:35.701Z,LIB_L2,confirmed,2025-09-26T00:04:51.734Z
RSVP_000465,EVT_0047,E100119,siya.kapoor@iitg.ac.in,Festival Celebration - cavus comptus,Festival Celebration,2025-11-13T02:40:33.323Z,CAF_FOOD_COURT,confirmed,2025-09-19T19:03:30.861Z
RSVP_000466,EVT_0047,E100052,arjun.sharma@iitg.ac.in,Sports Tournament - cognatus absum,Sports Tournament,2026-03-14T04:41:59.637Z,LAB_301,pending,2025-09-30T08:19:37.339Z
RSVP_000467,EVT_0047,E100755,tara.yadav@iitg.ac.in,Festival Celebration - cuius vos,Festival Celebration,2025-11-27T11:35:13.015Z,ADMIN_LOBBY,pending,2025-10-15T07:41:20.511Z
RSVP_000468,EVT_0047,E100793,diya.rao@iitg.ac.in,Alumni Meet - amplus ut,Alumni Meet,2026-01-04T11:10:43.214Z,HOSTEL_C,declined,2025-09-19T06:58:08.325Z
RSVP_000469,EVT_0047,E100828,pari.shah@iitg.ac.in,Career Fair - tamquam beneficium,Career Fair,2026-02-24T16:17:42.939Z,LIB_ENT,confirmed,2025-09-19T08:16:37.069Z
RSVP_000470,EVT_0047,E100444,siya.joshi@iitg.ac.in,Sports Tournament - coerceo ultra,Sports Tournament,2026-03-08T05:43:09.428Z,AC_201,pending,2025-10-15T05:31:09.238Z
RSVP_000471,EVT_0048,E100469,arjun.mehta@iitg.ac.in,Guest Lecture - ait urbs,Guest Lecture,2025-11-26T13:51:08.132Z,LIB_L2,declined,2025-10-17T08:48:28.565Z
RSVP_000472,EVT_0048,E100962,kavya.bansal@iitg.ac.in,Research Presentation - comprehendo beatae,Research Presentation,2026-02-26T10:44:05.120Z,LIB_L3,confirmed,2025-10-01T15:47:32.557Z
RSVP_000473,EVT_0048,E100614,vivaan.sharma@iitg.ac.in,Research Presentation - victoria cogito,Research Presentation,2026-01-18T10:43:48.147Z,GYM_MAIN,confirmed,2025-09-19T17:13:12.714Z
RSVP_000474,EVT_0048,E100059,aarav.mishra@iitg.ac.in,Guest Lecture - sollicito quia,Guest Lecture,2026-04-12T16:11:56.155Z,LIB_L3,pending,2025-10-19T23:33:21.701Z
RSVP_000475,EVT_0048,E100223,aditya.saxena@iitg.ac.in,Seminar - crur deorsum,Seminar,2025-11-29T09:14:58.285Z,LIB_L3,confirmed,2025-10-24T22:37:33.986Z
RSVP_000476,EVT_0048,E100187,ananya.tiwari@iitg.ac.in,Conference - cuppedia crastinus,Conference,2026-01-31T03:27:22.033Z,GYM_INDOOR,pending,2025-09-24T05:48:01.563Z
RSVP_000477,EVT_0048,E100796,tara.pandey@iitg.ac.in,Sports Tournament - accusamus decumbo,Sports Tournament,2025-10-28T23:19:40.852Z,LAB_201,confirmed,2025-10-23T18:39:02.858Z
RSVP_000478,EVT_0048,E100905,nisha.verma@iitg.ac.in,Conference - depulso tum,Conference,2026-02-16T15:52:10.024Z,HOSTEL_A,confirmed,2025-09-20T00:29:17.543Z
RSVP_000479,EVT_0048,E100784,pari.kapoor@iitg.ac.in,Technical Workshop - coruscus verbera,Technical Workshop,2025-12-13T16:22:53.427Z,LAB_101,confirmed,2025-09-25T03:06:03.441Z
RSVP_000480,EVT_0048,E100285,pranav.chopra@iitg.ac.in,Technical Workshop - decet ambitus,Technical Workshop,2025-11-18T05:29:25.805Z,LAB_301,pending,2025-09-21T16:25:44.159Z
RSVP_000481,EVT_0049,E100870,atharv.saxena@iitg.ac.in,Research Presentation - capillus utpote,Research Presentation,2026-01-03T16:12:20.113Z,ADMIN_OFFICE,declined,2025-10-12T03:31:12.363Z
RSVP_000482,EVT_0049,E100448,vivaan.joshi@iitg.ac.in,Research Presentation - viriliter verumtamen,Research Presentation,2026-01-22T14:33:48.010Z,LAB_301,declined,2025-10-06T09:42:53.417Z
RSVP_000483,EVT_0049,E100118,nisha.tiwari@iitg.ac.in,Sports Tournament - cariosus vestigium,Sports Tournament,2026-02-22T02:27:07.179Z,CAF_MAIN,confirmed,2025-10-23T22:55:10.513Z
RSVP_000484,EVT_0049,E100609,atharv.agarwal@iitg.ac.in,Sports Tournament - voluptatum coerceo,Sports Tournament,2026-02-20T23:36:34.958Z,HOSTEL_C,confirmed,2025-10-05T14:11:09.374Z
RSVP_000485,EVT_0049,E100166,riya.bansal@iitg.ac.in,Technical Workshop - alius vilis,Technical Workshop,2025-12-23T06:22:28.412Z,LIB_ENT,confirmed,2025-10-17T02:37:32.606Z
RSVP_000486,EVT_0049,E100345,riya.srivastava@iitg.ac.in,Technical Workshop - acsi conatus,Technical Workshop,2026-01-05T06:17:41.656Z,AC_201,confirmed,2025-10-18T04:15:30.287Z
RSVP_000487,EVT_0049,E100286,aditya.yadav@iitg.ac.in,Festival Celebration - accusator commodo,Festival Celebration,2026-01-30T10:12:02.825Z,CC_SERVER,confirmed,2025-10-16T16:27:40.768Z
RSVP_000488,EVT_0049,E100670,kavya.sharma@iitg.ac.in,Festival Celebration - crapula tricesimus,Festival Celebration,2026-01-11T16:55:19.239Z,CC_LAB1,confirmed,2025-10-07T03:24:00.697Z
RSVP_000489,EVT_0049,E100453,reyansh.srivastava@iitg.ac.in,Guest Lecture - bene adversus,Guest Lecture,2025-11-19T07:08:17.156Z,CAF_MAIN,confirmed,2025-09-28T10:05:16.104Z
RSVP_000490,EVT_0049,E100382,vivaan.reddy@iitg.ac.in,Guest Lecture - vindico somniculosus,Guest Lecture,2026-03-15T05:55:55.914Z,AC_101,confirmed,2025-10-03T20:13:57.555Z
RSVP_000491,EVT_0050,E100142,aarav.rao@iitg.ac.in,Festival Celebration - animadverto arguo,Festival Celebration,2026-01-23T12:46:06.820Z,LIB_ENT,confirmed,2025-10-03T15:52:19.533Z
RSVP_000492,EVT_0050,E100010,nisha.mehta@iitg.ac.in,Sports Tournament - accusantium ciminatio,Sports Tournament,2025-12-03T22:31:48.591Z,LIB_L2,pending,2025-10-23T14:24:28.896Z
RSVP_000493,EVT_0050,E100994,pranav.shah@iitg.ac.in,Guest Lecture - valens spargo,Guest Lecture,2025-12-27T17:38:19.700Z,CC_LAB2,confirmed,2025-10-18T11:19:39.766Z
RSVP_000494,EVT_0050,E100119,siya.kapoor@iitg.ac.in,Conference - viridis aeternus,Conference,2026-04-16T10:51:20.918Z,CC_LAB1,pending,2025-09-25T05:06:13.691Z
RSVP_000495,EVT_0050,E100942,advik.desai@iitg.ac.in,Alumni Meet - alter acidus,Alumni Meet,2026-02-02T07:47:15.449Z,AC_101,confirmed,2025-09-21T17:00:03.697Z
RSVP_000496,EVT_0050,E100445,atharv.gupta@iitg.ac.in,Technical Workshop - sulum cohaero,Technical Workshop,2025-12-29T05:25:27.979Z,AC_102,confirmed,2025-10-19T04:58:11.800Z
RSVP_000497,EVT_0050,E100376,saanvi.patel@iitg.ac.in,Conference - distinctio bestia,Conference,2026-03-28T15:39:25.634Z,LAB_301,confirmed,2025-09-20T06:59:35.534Z
RSVP_000498,EVT_0050,E100241,atharv.shah@iitg.ac.in,Guest Lecture - laudantium ipsam,Guest Lecture,2026-03-11T18:22:34.911Z,ADMIN_LOBBY,declined,2025-10-09T19:49:00.997Z
RSVP_000499,EVT_0050,E100280,ishaan.tiwari@iitg.ac.in,Sports Tournament - acerbitas sint,Sports Tournament,2026-02-08T08:21:00.115Z,AUD_SEMINAR,confirmed,2025-10-14T12:23:33.031Z
RSVP_000500,EVT_0050,E100895,ananya.patel@iitg.ac.in,Alumni Meet - uberrime vomito,Alumni Meet,2026-04-16T10:15:32.316Z,LIB_L1,confirmed,2025-10-24T00:32:16.685Z
RSVP_000501,EVT_0051,E100945,pranav.kumar@iitg.ac.in,Seminar - audeo amitto,Seminar,2026-04-07T20:22:26.005Z,LAB_201,confirmed,2025-10-17T01:50:31.496Z
RSVP_000502,EVT_0051,E100961,pari.srivastava@iitg.ac.in,Conference - absque damnatio,Conference,2025-11-18T17:08:15.136Z,GYM_MAIN,confirmed,2025-09-22T02:22:45.777Z
RSVP_000503,EVT_0051,E100601,ishaan.rao@iitg.ac.in,Technical Workshop - suggero tametsi,Technical Workshop,2025-11-04T05:04:37.479Z,LAB_201,confirmed,2025-09-22T13:49:58.055Z
RSVP_000504,EVT_0051,E100108,myra.bansal@iitg.ac.in,Cultural Event - colo cervus,Cultural Event,2026-01-31T05:54:04.649Z,LIB_L1,pending,2025-09-30T04:58:58.407Z
RSVP_000505,EVT_0051,E100359,ishaan.bansal@iitg.ac.in,Cultural Event - tenuis consuasor,Cultural Event,2026-01-10T08:27:44.855Z,AC_102,confirmed,2025-09-25T22:56:54.092Z
RSVP_000506,EVT_0051,E100080,sana.malhotra@iitg.ac.in,Alumni Meet - adhaero tonsor,Alumni Meet,2026-02-15T14:02:08.330Z,LAB_201,confirmed,2025-10-22T21:37:09.603Z
RSVP_000507,EVT_0051,E100127,ayaan.bansal@iitg.ac.in,Seminar - cohaero via,Seminar,2026-04-03T06:46:13.423Z,CAF_MAIN,confirmed,2025-09-29T13:08:46.383Z
RSVP_000508,EVT_0051,E100273,shaurya.verma@iitg.ac.in,Sports Tournament - umerus substantia,Sports Tournament,2026-02-11T14:44:25.501Z,CC_LAB2,confirmed,2025-10-12T21:48:06.578Z
RSVP_000509,EVT_0051,E100225,ananya.patel@iitg.ac.in,Technical Workshop - valens apud,Technical Workshop,2025-12-08T02:56:36.968Z,LAB_301,pending,2025-09-29T00:04:45.124Z
RSVP_000510,EVT_0051,E100344,vihaan.tiwari@iitg.ac.in,Career Fair - vetus aspicio,Career Fair,2025-11-05T14:50:56.267Z,CC_LAB2,pending,2025-10-23T04:39:44.363Z
RSVP_000511,EVT_0052,E100986,diya.yadav@iitg.ac.in,Seminar - molestiae cognomen,Seminar,2025-12-31T04:29:26.991Z,LIB_ENT,declined,2025-10-15T01:13:08.299Z
RSVP_000512,EVT_0052,E100573,aarav.jain@iitg.ac.in,Alumni Meet - decimus totidem,Alumni Meet,2025-11-20T03:56:19.601Z,AUD_MAIN,pending,2025-09-29T14:40:10.571Z
RSVP_000513,EVT_0052,E100486,ananya.yadav@iitg.ac.in,Guest Lecture - cresco cunctatio,Guest Lecture,2026-04-24T05:15:27.614Z,ADMIN_OFFICE,confirmed,2025-09-22T13:26:59.362Z
RSVP_000514,EVT_0052,E100098,myra.tiwari@iitg.ac.in,Research Presentation - agnitio uredo,Research Presentation,2026-04-16T10:32:58.798Z,AC_201,confirmed,2025-10-18T07:44:57.656Z
RSVP_000515,EVT_0052,E100760,saanvi.jain@iitg.ac.in,Seminar - ascisco unus,Seminar,2026-01-08T05:03:29.435Z,AC_301,pending,2025-10-12T12:38:10.794Z
RSVP_000516,EVT_0052,E100120,ayaan.mishra@iitg.ac.in,Cultural Event - distinctio aperiam,Cultural Event,2026-02-27T16:02:38.564Z,GYM_MAIN,confirmed,2025-10-14T19:38:55.045Z
RSVP_000517,EVT_0052,E100068,vihaan.saxena@iitg.ac.in,Technical Workshop - turba tibi,Technical Workshop,2025-11-23T15:14:17.990Z,AUD_MAIN,confirmed,2025-10-10T20:33:52.234Z
RSVP_000518,EVT_0052,E100482,ira.agarwal@iitg.ac.in,Festival Celebration - vobis excepturi,Festival Celebration,2026-03-28T19:49:05.575Z,LIB_L2,confirmed,2025-10-08T10:45:37.005Z
RSVP_000519,EVT_0052,E100353,myra.gupta@iitg.ac.in,Conference - incidunt turpis,Conference,2026-04-01T07:10:50.981Z,AC_101,confirmed,2025-09-19T15:41:40.671Z
RSVP_000520,EVT_0052,E100824,vihaan.singh@iitg.ac.in,Guest Lecture - in corrupti,Guest Lecture,2026-02-15T10:51:57.172Z,LIB_L2,pending,2025-10-22T08:45:35.161Z
RSVP_000521,EVT_0053,E100436,kavya.arora@iitg.ac.in,Alumni Meet - cogito conculco,Alumni Meet,2025-12-30T23:20:29.473Z,LIB_ENT,pending,2025-09-26T08:25:39.562Z
RSVP_000522,EVT_0053,E100650,arjun.singh@iitg.ac.in,Cultural Event - celebrer in,Cultural Event,2026-01-25T22:28:31.462Z,CC_SERVER,confirmed,2025-09-22T08:05:09.813Z
RSVP_000523,EVT_0053,E100751,arjun.agarwal@iitg.ac.in,Career Fair - ter verbum,Career Fair,2025-12-31T00:11:58.225Z,LIB_L1,confirmed,2025-09-30T08:32:08.977Z
RSVP_000524,EVT_0053,E100900,sai.patel@iitg.ac.in,Seminar - conforto caelum,Seminar,2025-11-26T18:58:02.304Z,LIB_L2,confirmed,2025-10-17T01:24:30.781Z
RSVP_000525,EVT_0053,E100943,aditya.chopra@iitg.ac.in,Guest Lecture - sunt quam,Guest Lecture,2026-01-20T06:33:06.784Z,LAB_101,pending,2025-09-21T05:08:09.650Z
RSVP_000526,EVT_0053,E100832,vihaan.joshi@iitg.ac.in,Cultural Event - mollitia curso,Cultural Event,2025-11-19T11:20:25.199Z,GYM_INDOOR,confirmed,2025-10-15T10:47:42.418Z
RSVP_000527,EVT_0053,E100538,sai.srivastava@iitg.ac.in,Alumni Meet - cimentarius verto,Alumni Meet,2026-02-07T10:50:46.136Z,CAF_FOOD_COURT,declined,2025-10-09T02:11:35.306Z
RSVP_000528,EVT_0053,E100373,ananya.reddy@iitg.ac.in,Sports Tournament - adopto incidunt,Sports Tournament,2026-04-08T03:19:49.674Z,CC_LAB1,pending,2025-09-25T12:17:11.471Z
RSVP_000529,EVT_0053,E100749,pari.saxena@iitg.ac.in,Alumni Meet - cornu reiciendis,Alumni Meet,2026-03-29T02:36:41.612Z,LIB_L3,pending,2025-10-14T17:22:24.618Z
RSVP_000530,EVT_0053,E100430,atharv.kapoor@iitg.ac.in,Festival Celebration - succedo casus,Festival Celebration,2026-01-29T22:51:07.119Z,ADMIN_OFFICE,declined,2025-09-27T10:46:31.337Z
RSVP_000531,EVT_0054,E100497,saanvi.reddy@iitg.ac.in,Seminar - communis ulciscor,Seminar,2025-11-27T15:31:15.478Z,LIB_L3,confirmed,2025-09-21T15:20:45.507Z
RSVP_000532,EVT_0054,E100929,shaurya.modi@iitg.ac.in,Career Fair - pecus adsum,Career Fair,2025-12-06T01:40:37.914Z,AC_102,confirmed,2025-10-21T19:20:23.765Z
RSVP_000533,EVT_0054,E100873,pari.joshi@iitg.ac.in,Conference - acervus victus,Conference,2025-11-18T14:07:31.971Z,LAB_301,confirmed,2025-10-16T15:25:30.941Z
RSVP_000534,EVT_0054,E100361,reyansh.jain@iitg.ac.in,Career Fair - torqueo curvo,Career Fair,2025-12-16T11:12:59.902Z,HOSTEL_B,confirmed,2025-09-21T19:24:10.119Z
RSVP_000535,EVT_0054,E100371,advik.rao@iitg.ac.in,Guest Lecture - apparatus officiis,Guest Lecture,2026-02-22T12:06:26.422Z,GYM_INDOOR,confirmed,2025-09-19T16:34:24.606Z
RSVP_000536,EVT_0054,E100591,arjun.mishra@iitg.ac.in,Guest Lecture - defleo caterva,Guest Lecture,2025-12-19T17:34:22.451Z,AC_301,pending,2025-10-10T07:27:48.256Z
RSVP_000537,EVT_0054,E100892,arjun.sharma@iitg.ac.in,Research Presentation - conqueror arbor,Research Presentation,2025-12-26T06:05:33.546Z,LAB_101,confirmed,2025-10-08T15:15:30.487Z
